site_url
https://www.theguardian.com/australia-news/2021/oct/14/more-than-a-quarter-of-new-sydney-apartment-blocks-have-defects-report-suggests
https://www.theguardian.com/australia-news/2019/jun/18/cracked-up-how-can-apartment-buyers-guard-against-a-defective-purchase
https://www.theguardian.com/australia-news/2019/aug/09/consumer-protection-against-shoddy-building-work-inadequate-survey
https://www.theguardian.com/australia-news/2019/jan/15/sydney-opal-tower-report-defects-weeks-repair
https://www.theguardian.com/australia-news/2019/aug/12/mascot-towers-owner-breaks-down-at-nsw-inquiry-into-building-standards
https://www.theguardian.com/australia-news/2019/feb/22/sydney-opal-tower-report-finds-multiple-design-and-construction-faults
https://www.theguardian.com/australia-news/2019/jul/10/third-sydney-apartment-block-abandoned-after-safety-issues
https://www.theguardian.com/australia-news/2018/dec/27/sydney-opal-tower-crack-highlights-industrys-shell-be-right-attitude-experts-say
https://www.theguardian.com/australia-news/2019/jan/11/former-official-condemns-nsw-government-for-failure-to-reform-building-rules
https://www.theguardian.com/australia-news/2021/nov/09/weve-been-abandoned-long-road-recovery-black-summer-bushfire-survivors-nsw-south-coast-cobargo
https://www.theguardian.com/australia-news/2018/jan/04/the-crane-mutiny-how-sydneys-apartment-boom-spun-out-of-control
https://www.theguardian.com/australia-news/2018/dec/26/opal-tower-cracks-nsw-government-urgent-investigation
https://www.theguardian.com/australia-news/2019/nov/30/old-v-new-strata-fees-cladding-and-more-all-you-need-to-know-about-buying-a-unit
https://www.theguardian.com/australia-news/2019/jan/06/opal-unit-owners-furious-over-claims-apartments-torn-apart-and-locks-changed
https://www.theguardian.com/australia-news/2019/jun/27/recommendations-from-opal-tower-debacle-not-acted-on-engineers-say
https://www.theguardian.com/australia-news/2018/dec/27/all-sydney-opal-tower-residents-evacuated-for-up-to-10-days-for-crack-investigation
https://www.theguardian.com/australia-news/2019/jan/05/residents-of-opal-tower-must-spend-another-week-away-from-their-homes
